id,release_date,movie,production_budget,domestic_gross,worldwide_gross,worldwide_roi,roi_category,movie_year,tconst,primary_title,original_title,start_year,runtime_minutes,genres
88,"Dec 25, 2015",Joy,60000000,56451232,101134059,168.55676499999998,moderate,Joy (2015),tt2446980,Joy,Joy,2015.0,124.0,Drama
28,"Jul 19, 2013",RED 2,84000000,53262560,141507355,168.4611369047619,moderate,RED 2 (2013),tt1821694,RED 2,RED 2,2013.0,116.0,"Action,Comedy,Crime"
39,"Jul 15, 2011",Winnie the Pooh,30000000,26692846,50145607,167.15202333333337,moderate,Winnie the Pooh (2011),tt1449283,Winnie the Pooh,Winnie the Pooh,2011.0,63.0,"Adventure,Animation,Comedy"
68,"Jan 15, 2010",The Spy Next Door,28000000,24307106,46752858,166.97449285714285,moderate,The Spy Next Door (2010),tt1273678,The Spy Next Door,The Spy Next Door,2010.0,94.0,"Action,Comedy,Family"
69,"Aug 4, 2017",Kidnap,21000000,30718107,34836080,165.88609523809524,moderate,Kidnap (2017),tt1458169,Kidnap,Kidnap,2017.0,95.0,"Crime,Drama,Thriller"
96,"Dec 14, 2018",If Beale Street Could Talk,12000000,14915773,19859167,165.49305833333338,moderate,If Beale Street Could Talk (2018),tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,2018.0,119.0,"Drama,Romance"
89,"Jun 1, 2018",Adrift,35000000,31445011,57897191,165.42054571428568,moderate,Adrift (2018),tt6306064,Adrift,Adrift,2018.0,96.0,"Action,Adventure,Biography"
24,"Nov 24, 2010",Burlesque,55000000,39440655,90552675,164.64122727272724,moderate,Burlesque (2010),tt1126591,Burlesque,Burlesque,2010.0,119.0,"Drama,Music,Musical"
78,"Sep 24, 2010",You Again,20000000,25702053,32838945,164.194725,moderate,You Again (2010),tt1414382,You Again,You Again,2010.0,105.0,"Comedy,Family,Romance"
96,"Oct 23, 2015",The Last Witch Hunter,80000000,27367660,130818912,163.52364,moderate,The Last Witch Hunter (2015),tt1618442,The Last Witch Hunter,The Last Witch Hunter,2015.0,106.0,"Action,Adventure,Fantasy"
43,"Jun 20, 2014",Jersey Boys,40000000,47047013,65282732,163.20683,moderate,Jersey Boys (2014),tt1742044,Jersey Boys,Jersey Boys,2014.0,134.0,"Biography,Drama,Music"
94,"Nov 20, 2015",Secret in Their Eyes,20000000,20180155,32608019,163.040095,moderate,Secret in Their Eyes (2015),tt1741273,Secret in Their Eyes,Secret in Their Eyes,2015.0,111.0,"Crime,Drama,Mystery"
26,"May 27, 2016",Alice Through the Looking Glass,170000000,77042381,276928112,162.89888941176469,moderate,Alice Through the Looking Glass (2016),tt2567026,Alice Through the Looking Glass,Alice Through the Looking Glass,2016.0,113.0,"Adventure,Family,Fantasy"
54,"Oct 15, 2010",N-Secure,1600000,2595644,2595644,162.22775,moderate,N-Secure (2010),tt1289419,N-Secure,N-Secure,2010.0,105.0,"Crime,Drama,Thriller"
28,"Mar 2, 2018",Death Wish,30000000,34017028,48575965,161.91988333333333,moderate,Death Wish (2018),tt1137450,Death Wish,Death Wish,2018.0,107.0,"Action,Crime,Drama"
27,"May 19, 2017",Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,161.86171363636362,moderate,Diary of a Wimpy Kid: The Long Haul (2017),tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,2017.0,91.0,"Comedy,Family"
63,"Jun 7, 2013",The Internship,58000000,44672764,93672764,161.5047655172414,moderate,The Internship (2013),tt2234155,The Internship,The Internship,2013.0,119.0,Comedy
29,"Feb 17, 2017",Fist Fight,25000000,32187017,40286416,161.14566399999998,moderate,Fist Fight (2017),tt3401882,Fist Fight,Fist Fight,2017.0,91.0,Comedy
32,"Jun 11, 2010",The A-Team,110000000,77222099,177241171,161.12833727272724,moderate,The A-Team (2010),tt0429493,The A-Team,The A-Team,2010.0,117.0,"Action,Adventure,Thriller"
74,"Jan 18, 2013",The Last Stand,30000000,12050299,48330757,161.10252333333332,moderate,The Last Stand (2013),tt1549920,The Last Stand,The Last Stand,2013.0,107.0,"Action,Thriller"
12,"Sep 12, 2014",Dolphin Tale 2,36000000,42024533,57824533,160.62370277777774,moderate,Dolphin Tale 2 (2014),tt2978462,Dolphin Tale 2,Dolphin Tale 2,2014.0,107.0,"Drama,Family"
4,"Jul 15, 2016",Ghostbusters,144000000,128350574,229008658,159.03379027777774,moderate,Ghostbusters (2016),tt1289401,Ghostbusters,Ghostbusters,2016.0,116.0,"Action,Comedy,Fantasy"
89,"May 11, 2012",Dark Shadows,150000000,79727149,238202668,158.80177866666668,moderate,Dark Shadows (2012),tt1077368,Dark Shadows,Dark Shadows,2012.0,113.0,"Comedy,Fantasy,Horror"
93,"Aug 4, 2017",Columbus,700000,1017107,1110511,158.64442857142856,moderate,Columbus (2017),tt5990474,Columbus,Columbus,2017.0,104.0,Drama
42,"Oct 17, 2014",The Best of Me,26000000,26766213,41059418,157.92083846153847,moderate,The Best of Me (2014),tt1972779,The Best of Me,The Best of Me,2014.0,118.0,"Drama,Romance"
17,"May 16, 2014",Million Dollar Arm,25000000,36447959,39217912,156.871648,moderate,Million Dollar Arm (2014),tt1647668,Million Dollar Arm,Million Dollar Arm,2014.0,124.0,"Biography,Drama,Sport"
50,"Feb 11, 2011",The Eagle,25000000,19490041,38993548,155.974192,moderate,The Eagle (2011),tt1034389,The Eagle,The Eagle,2011.0,114.0,"Action,Adventure,Drama"
77,"Oct 21, 2011",The Three Musketeers,90000000,20377913,139877913,155.41990333333334,moderate,The Three Musketeers (2011),tt1509767,The Three Musketeers,The Three Musketeers,2011.0,110.0,"Action,Adventure,Romance"
32,"Dec 9, 2011",The Sitter,25000000,30542576,38749404,154.997616,moderate,The Sitter (2011),tt1366344,The Sitter,The Sitter,2011.0,81.0,Comedy
25,"Dec 10, 2014",The Gambler,25000000,33680992,38718031,154.87212399999999,moderate,The Gambler (2014),tt2039393,The Gambler,The Gambler,2014.0,111.0,"Crime,Drama,Thriller"
30,"Jun 3, 2015",Entourage,30000000,32363404,46438538,154.79512666666662,moderate,Entourage (2015),tt1674771,Entourage,Entourage,2015.0,104.0,Comedy
39,"May 14, 2010",Robin Hood,210000000,105487148,322459006,153.55190761904763,moderate,Robin Hood (2010),tt0955308,Robin Hood,Robin Hood,2010.0,140.0,"Action,Adventure,Drama"
95,"Mar 12, 2010",Our Family Wedding,14000000,20255281,21410546,152.93247142857143,moderate,Our Family Wedding (2010),tt1305583,Our Family Wedding,Our Family Wedding,2010.0,103.0,"Comedy,Romance"
40,"Mar 31, 2017",Ghost in the Shell,110000000,40563557,167910690,152.6460818181818,moderate,Ghost in the Shell (2017),tt1219827,Ghost in the Shell,Ghost in the Shell,2017.0,107.0,"Action,Drama,Sci-Fi"
21,"Aug 18, 2017",Logan Lucky,29000000,27778642,44264271,152.63541724137932,moderate,Logan Lucky (2017),tt5439796,Logan Lucky,Logan Lucky,2017.0,118.0,"Comedy,Crime,Drama"
78,"Oct 5, 2018",The Hate U Give,23000000,29719483,35067665,152.46810869565218,moderate,The Hate U Give (2018),tt5580266,The Hate U Give,The Hate U Give,2018.0,133.0,"Crime,Drama"
7,"Dec 16, 2011",Carnage,25000000,2546747,38112154,152.448616,moderate,Carnage (2011),tt1692486,Carnage,Carnage,2011.0,80.0,"Comedy,Drama"
15,"Apr 30, 2010",Please Give,3000000,4033574,4570178,152.33926666666667,moderate,Please Give (2010),tt0878835,Please Give,Please Give,2010.0,87.0,"Comedy,Drama"
41,"Oct 10, 2014",The Judge,50000000,47119388,76119388,152.238776,moderate,The Judge (2014),tt1872194,The Judge,The Judge,2014.0,141.0,"Crime,Drama"
16,"Sep 12, 2014",The Drop,12600000,10724389,19054534,151.2264603174603,moderate,The Drop (2014),tt1600196,The Drop,The Drop,2014.0,106.0,"Crime,Drama"
99,"Feb 26, 2010",Cop Out,37000000,44875481,55909910,151.1078648648649,moderate,Cop Out (2010),tt1385867,Cop Out,Cop Out,2010.0,107.0,"Action,Comedy,Crime"
24,"Sep 30, 2011",What's Your Number?,20000000,14011084,30163785,150.818925,moderate,What's Your Number? (2011),tt0770703,What's Your Number?,What's Your Number?,2011.0,106.0,"Comedy,Romance"
33,"Dec 31, 2010",The Reef,10000000,0,15037867,150.37867,somewhat low,The Reef (2010),tt1320291,The Reef,The Reef,2010.0,94.0,"Adventure,Drama,Horror"
29,"May 12, 2017",The Wall,3000000,1803064,4495262,149.84206666666662,somewhat low,The Wall (2017),tt4218696,The Wall,The Wall,2017.0,88.0,"Action,Drama,Thriller"
29,"May 12, 2017",The Wall,3000000,1803064,4495262,149.84206666666662,somewhat low,The Wall (2017),tt6845582,The Wall,The Wall,2017.0,5.0,Documentary
73,"Nov 10, 2010",Morning Glory,40000000,31011732,59795070,149.487675,somewhat low,Morning Glory (2010),tt1126618,Morning Glory,Morning Glory,2010.0,107.0,"Comedy,Drama,Romance"
53,"Nov 24, 2010",Faster,24000000,23240020,35792945,149.13727083333333,somewhat low,Faster (2010),tt1433108,Faster,Faster,2010.0,98.0,"Action,Crime,Drama"
87,"Apr 26, 2013",The Big Wedding,32500000,21819348,48425971,149.00298769230767,somewhat low,The Big Wedding (2013),tt1931435,The Big Wedding,The Big Wedding,2013.0,89.0,"Comedy,Drama,Romance"
54,"Mar 23, 2018",Sherlock Gnomes,59000000,43242871,87527651,148.35195084745763,somewhat low,Sherlock Gnomes (2018),tt2296777,Sherlock Gnomes,Sherlock Gnomes,2018.0,86.0,"Adventure,Animation,Comedy"
37,"Oct 18, 2013",Escape Plan,70000000,25135965,103735965,148.19423571428572,somewhat low,Escape Plan (2013),tt1211956,Escape Plan,Escape Plan,2013.0,115.0,"Action,Crime,Mystery"
43,"Oct 4, 2013",Grace Unplugged,1700000,2507159,2507159,147.4799411764706,somewhat low,Grace Unplugged (2013),tt2349460,Grace Unplugged,Grace Unplugged,2013.0,102.0,"Drama,Music"
79,"Nov 2, 2012",The Man with the Iron Fists,15000000,15634090,22018988,146.79325333333333,somewhat low,The Man with the Iron Fists (2012),tt1258972,The Man with the Iron Fists,The Man with the Iron Fists,2012.0,95.0,Action
60,"Aug 12, 2011",30 Minutes or Less,28000000,37053924,40966716,146.30970000000005,somewhat low,30 Minutes or Less (2011),tt1622547,30 Minutes or Less,30 Minutes or Less,2011.0,83.0,"Action,Comedy,Crime"
63,"Dec 6, 2016",Oddball,7000000,0,10237229,146.24612857142859,somewhat low,Oddball (2016),tt5811420,Oddball,Oddball,2016.0,5.0,Documentary
72,"Aug 5, 2011",The Change-Up,52000000,37243418,75997067,146.14820576923074,somewhat low,The Change-Up (2011),tt1488555,The Change-Up,The Change-Up,2011.0,112.0,"Comedy,Fantasy"
11,"Feb 19, 2010",The Ghost Writer,45000000,15541549,65532491,145.62775777777782,somewhat low,The Ghost Writer (2010),tt1139328,The Ghost Writer,The Ghost Writer,2010.0,128.0,"Drama,Mystery,Thriller"
90,"Aug 20, 2010",Lottery Ticket,17000000,24719879,24719879,145.41105294117648,somewhat low,Lottery Ticket (2010),tt0979434,Lottery Ticket,Lottery Ticket,2010.0,99.0,Comedy
13,"Nov 16, 2012",Anna Karenina,49000000,12816367,71004627,144.9074020408163,somewhat low,Anna Karenina (2012),tt1781769,Anna Karenina,Anna Karenina,2012.0,129.0,"Drama,Romance"
20,"Mar 21, 2014",Muppets Most Wanted,55000000,51178893,79312301,144.2041836363636,somewhat low,Muppets Most Wanted (2014),tt2281587,Muppets Most Wanted,Muppets Most Wanted,2014.0,107.0,"Adventure,Comedy,Crime"
76,"Mar 22, 2013",Admission,13000000,18007317,18733666,144.10512307692306,somewhat low,Admission (2013),tt1814621,Admission,Admission,2013.0,107.0,"Comedy,Drama,Romance"
3,"Nov 18, 2016",Nocturnal Animals,22500000,10663357,32398681,143.99413777777778,somewhat low,Nocturnal Animals (2016),tt4550098,Nocturnal Animals,Nocturnal Animals,2016.0,116.0,"Drama,Thriller"
80,"Dec 25, 2015",Concussion,35000000,34531832,50363790,143.89654285714286,somewhat low,Concussion (2015),tt3322364,Concussion,Concussion,2015.0,123.0,"Biography,Drama,Sport"
27,"Jun 18, 2010",Cyrus,7000000,7468936,10062896,143.75565714285713,somewhat low,Cyrus (2010),tt1327709,Cyrus,Cyrus,2010.0,87.0,"Crime,Horror,Mystery"
27,"Jun 18, 2010",Cyrus,7000000,7468936,10062896,143.75565714285713,somewhat low,Cyrus (2010),tt1336617,Cyrus,Cyrus,2010.0,91.0,"Comedy,Drama,Romance"
81,"Aug 11, 2017",The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,143.59597250000004,somewhat low,The Nut Job 2: Nutty by Nature (2017),tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017.0,91.0,"Adventure,Animation,Comedy"
92,"Nov 4, 2016",Loving,9000000,7710234,12898064,143.31182222222222,somewhat low,Loving (2016),tt4669986,Loving,Loving,2016.0,123.0,"Biography,Drama,Romance"
12,"May 25, 2018",Solo: A Star Wars Story,275000000,213767512,393151347,142.9641261818182,somewhat low,Solo: A Star Wars Story (2018),tt3778644,Solo: A Star Wars Story,Solo: A Star Wars Story,2018.0,135.0,"Action,Adventure,Fantasy"
17,"Jul 1, 2016",The BFG,140000000,55483770,199646680,142.6047714285714,somewhat low,The BFG (2016),tt3691740,The BFG,The BFG,2016.0,117.0,"Adventure,Family,Fantasy"
32,"May 18, 2012",Battleship,220000000,65233400,313477717,142.48987136363638,somewhat low,Battleship (2012),tt1440129,Battleship,Battleship,2012.0,131.0,"Action,Adventure,Sci-Fi"
81,"Jun 7, 2019",The Secret Life of Pets 2,80000000,63795655,113351496,141.68937,somewhat low,The Secret Life of Pets 2 (2019),tt5113040,The Secret Life of Pets 2,The Secret Life of Pets 2,2019.0,86.0,"Adventure,Animation,Comedy"
38,"Oct 1, 2010",Let Me In,20000000,12134935,28270399,141.351995,somewhat low,Let Me In (2010),tt1228987,Let Me In,Let Me In,2010.0,116.0,"Drama,Fantasy,Horror"
71,"Apr 5, 2013",Trance,16000000,2322593,22594052,141.212825,somewhat low,Trance (2013),tt1924429,Trance,Trance,2013.0,101.0,"Crime,Drama,Mystery"
22,"Aug 19, 2016",Kubo and the Two Strings,55000000,48023088,77548122,140.99658545454545,somewhat low,Kubo and the Two Strings (2016),tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,2016.0,101.0,"Action,Adventure,Animation"
53,"Mar 16, 2012",Casa de mi Padre,6000000,5909483,8446952,140.78253333333333,somewhat low,Casa de mi Padre (2012),tt1702425,Casa de mi Padre,Casa de mi Padre,2012.0,84.0,"Comedy,Western"
29,"May 13, 2011",Priest,60000000,29136626,84154026,140.25671,somewhat low,Priest (2011),tt0822847,Priest,Priest,2011.0,87.0,"Action,Adventure,Fantasy"
80,"Oct 6, 2017",Blade Runner 2049,185000000,92054159,259357408,140.1931935135135,somewhat low,Blade Runner 2049 (2017),tt1856101,Blade Runner 2049,Blade Runner 2049,2017.0,164.0,"Drama,Mystery,Sci-Fi"
98,"Aug 7, 2015",Fantastic Four,120000000,56117548,167849187,139.8743225,somewhat low,Fantastic Four (2015),tt1502712,Fantastic Four,Fantastic Four,2015.0,100.0,"Action,Adventure,Drama"
90,"Sep 24, 2010",Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,139.716717,somewhat low,Legend of the Guardians: The Owls of Ga'Hoole (2010),tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,2010.0,97.0,"Action,Adventure,Animation"
23,"Sep 18, 2015",Captive,2000000,2583301,2791973,139.59865,somewhat low,Captive (2015),tt3268668,Captive,Captive,2015.0,97.0,"Action,Crime,Drama"
54,"Dec 6, 2013",Khumba,15000000,0,20898221,139.32147333333333,somewhat low,Khumba (2013),tt1487931,Khumba,Khumba,2013.0,85.0,"Adventure,Animation,Family"
64,"Feb 21, 2014",3 Days to Kill,28000000,30697999,38959900,139.14249999999998,somewhat low,3 Days to Kill (2014),tt2172934,3 Days to Kill,3 Days to Kill,2014.0,117.0,"Action,Drama,Thriller"
18,"Jan 25, 2013",Parker,35000000,17616641,48543388,138.69539428571431,somewhat low,Parker (2013),tt1904996,Parker,Parker,2013.0,118.0,"Action,Crime,Thriller"
36,"Aug 15, 2012",The Odd Life of Timothy Green,40000000,51853450,55249159,138.12289750000002,somewhat low,The Odd Life of Timothy Green (2012),tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012.0,105.0,"Comedy,Drama,Family"
8,"Jan 29, 2010",Edge of Darkness,60000000,43313890,82812456,138.02076,somewhat low,Edge of Darkness (2010),tt1226273,Edge of Darkness,Edge of Darkness,2010.0,117.0,"Crime,Drama,Mystery"
70,"Apr 29, 2016",Keanu,15000000,20591853,20688141,137.92094,somewhat low,Keanu (2016),tt4139124,Keanu,Keanu,2016.0,100.0,"Action,Comedy,Crime"
51,"May 12, 2017",Snatched,42000000,45852178,57852177,137.74327857142856,somewhat low,Snatched (2017),tt2334871,Snatched,Snatched,2017.0,90.0,"Action,Adventure,Comedy"
8,"Aug 14, 2015",Brothers,13000000,656688,17856688,137.35913846153844,somewhat low,Brothers (2015),tt3650484,Brothers,Brødre,2015.0,100.0,Documentary
8,"Aug 14, 2015",Brothers,13000000,656688,17856688,137.35913846153844,somewhat low,Brothers (2015),tt3802576,Brothers,Brothers,2015.0,156.0,"Action,Drama,Sport"
8,"Aug 14, 2015",Brothers,13000000,656688,17856688,137.35913846153844,somewhat low,Brothers (2015),tt4952376,Brothers,Bracia,2015.0,68.0,Documentary
71,"Dec 22, 2010",Country Strong,15000000,20218921,20601987,137.34658000000002,somewhat low,Country Strong (2010),tt1555064,Country Strong,Country Strong,2010.0,117.0,"Drama,Music"
90,"Jun 28, 2013",White House Down,150000000,73103784,205440387,136.960258,somewhat low,White House Down (2013),tt2334879,White House Down,White House Down,2013.0,131.0,"Action,Drama,Thriller"
33,"Oct 16, 2015",Crimson Peak,55000000,31090320,74966854,136.30337090909092,somewhat low,Crimson Peak (2015),tt2554274,Crimson Peak,Crimson Peak,2015.0,119.0,"Drama,Fantasy,Horror"
11,"Sep 3, 2010",Going the Distance,32000000,17804299,43603990,136.26246875,somewhat low,Going the Distance (2010),tt1322312,Going the Distance,Going the Distance,2010.0,102.0,"Comedy,Romance"
44,"Jul 14, 2010",The Sorcerer's Apprentice,160000000,63150991,217986320,136.24145,somewhat low,The Sorcerer's Apprentice (2010),tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010.0,109.0,"Action,Adventure,Family"
97,"Feb 21, 2014",Pompeii,80000000,23169033,108469033,135.58629125,somewhat low,Pompeii (2014),tt1921064,Pompeii,Pompeii,2014.0,105.0,"Action,Adventure,Drama"
4,"Apr 21, 2017",Unforgettable,12000000,11368012,16221211,135.17675833333334,somewhat low,Unforgettable (2017),tt3462710,Unforgettable,Unforgettable,2017.0,100.0,"Drama,Thriller"
58,"Aug 19, 2011",Fright Night,30000000,18298649,40520649,135.06883000000002,somewhat low,Fright Night (2011),tt1438176,Fright Night,Fright Night,2011.0,106.0,"Comedy,Horror"
87,"Sep 14, 2012",The Master,37500000,16247159,50647416,135.059776,somewhat low,The Master (2012),tt1560747,The Master,The Master,2012.0,138.0,Drama
97,"Apr 29, 2011",Prom,8000000,10130219,10763183,134.5397875,somewhat low,Prom (2011),tt1604171,Prom,Prom,2011.0,104.0,"Comedy,Drama,Family"
70,"Mar 13, 2015",Run All Night,50000000,26461644,66961644,133.923288,somewhat low,Run All Night (2015),tt2199571,Run All Night,Run All Night,2015.0,114.0,"Action,Drama,Thriller"
51,"Oct 10, 2014",Kill the Messenger,5000000,2450846,6656705,133.13410000000002,somewhat low,Kill the Messenger (2014),tt1216491,Kill the Messenger,Kill the Messenger,2014.0,112.0,"Biography,Crime,Drama"
29,"Sep 21, 2018",Fahrenheit 11/9,5000000,6352306,6653715,133.0743,somewhat low,Fahrenheit 11/9 (2018),tt8632862,Fahrenheit 11/9,Fahrenheit 11/9,2018.0,128.0,Documentary
17,"Jul 30, 2010",Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,132.97221529411763,somewhat low,Cats & Dogs: The Revenge of Kitty Galore (2010),tt1287468,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore,2010.0,82.0,"Action,Comedy,Family"
93,"Oct 26, 2018",Indivisible,2700000,3511417,3588305,132.9001851851852,somewhat low,Indivisible (2018),tt6512428,Indivisible,Indivisible,2018.0,119.0,"Drama,War"
69,"Dec 21, 2016",Patriots Day,40000000,31886361,52837989,132.09497249999998,somewhat low,Patriots Day (2016),tt4572514,Patriots Day,Patriots Day,2016.0,133.0,"Action,Crime,Drama"
79,"May 8, 2015",Hot Pursuit,35000000,34580201,45671512,130.49003428571427,somewhat low,Hot Pursuit (2015),tt2967224,Hot Pursuit,Hot Pursuit,2015.0,87.0,"Action,Comedy,Crime"
57,"Oct 3, 2014",Left Behind,16000000,14019924,20769209,129.80755625,somewhat low,Left Behind (2014),tt2467046,Left Behind,Left Behind,2014.0,110.0,"Action,Drama,Fantasy"
33,"Feb 26, 2016",Triple 9,20000000,12639297,25943792,129.71896,somewhat low,Triple 9 (2016),tt1712261,Triple 9,Triple 9,2016.0,115.0,"Crime,Thriller"
58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882,129.51639029126213,somewhat low,A Wrinkle in Time (2018),tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018.0,109.0,"Adventure,Family,Fantasy"
